@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute class {vessel,nonvascular,background}

@data
67,32,67.323166,30.41243,-0.309396,0.556728,0.433526,6.444722,69.139877,22.827084,-1.816711,0.059319,0.003948,-0.0058,0.003233,71.145256,17.564754,-3.82209,-2.005379,-0.002517,-0.002586,0.000115,-0.000065,76.671608,18.157881,-9.348442,-7.531731,-5.526352,0.000446,-0.000028,0.000001,0,84.393204,15.238037,-17.070038,-15.253326,-13.247948,-7.721596,-0.00001,0.000001,0,0,nonvascular
67,0,66.999992,3.669596,0.340935,1.022135,5.000357,5.194675,67.027077,21.736816,-0.027084,0.047045,-0.012227,-0.007142,0.00205,68.414444,28.714306,-1.414452,-1.387367,-0.003439,-0.002036,0.000096,-0.000036,74.377731,20.736908,-7.377739,-7.350655,-5.963287,0.000191,-0.00001,0,0,83.185989,15.192222,-16.185997,-16.158913,-14.771545,-8.808258,-0.000005,0.000001,0,0,nonvascular
52,48.104053,52.206978,50.011406,-0.421605,2.25742,-0.358565,5.734377,54.209793,60.661694,-2.002815,-0.15949,0.033356,-0.023137,0.035218,60.676262,57.728043,-8.469284,-6.466469,-0.019161,0.000414,-0.000274,0.000023,69.981689,30.231527,-17.774712,-15.771896,-9.305428,-0.000445,0.000029,-0.000002,0,80.122833,15.017335,-27.915855,-25.91304,-19.446571,-10.141144,0.000011,0.000001,0,0,nonvascular
45,55.00909,45.870747,55.903427,-0.761693,0.029079,-3.62035,-12.26857,50.428677,60.959888,-4.55793,-0.152373,0.013592,-0.011243,0.024349,57.199909,55.255623,-11.329163,-6.771233,-0.022849,0.000168,-0.00035,-0.000006,67.747993,29.624138,-21.877247,-17.319317,-10.548084,-0.000527,0.00003,-0.000002,0,78.687347,14.735334,-32.816601,-28.258671,-21.487438,-10.939354,0.00001,0,0,0,nonvascular
56,138.311249,56.736439,132.866379,0.096848,-1.233303,-3.783901,-10.570898,59.713863,104.091766,-2.977425,-0.054244,-0.042498,0.015407,-0.016304,62.757069,72.614189,-6.02063,-3.043205,-0.019818,0.00012,-0.000235,-0.000029,69.762123,37.108398,-13.025684,-10.04826,-7.005054,-0.000476,0.000031,-0.000002,0,78.678139,15.335055,-21.9417,-18.964275,-15.92107,-8.916016,0.000023,0,0,0,nonvascular
67,78.447433,67.025757,79.310104,-0.903055,-2.370161,-5.658548,-24.503977,66.888214,82.732216,0.137543,-0.068621,-0.021595,-0.015246,-0.002191,68.058968,72.671913,-1.033211,-1.170753,-0.011135,-0.000987,-0.000145,-0.000052,72.253166,42.119621,-5.227409,-5.364952,-4.194199,-0.000181,0.000014,-0.000001,0,77.796844,15.883359,-10.771088,-10.90863,-9.737877,-5.543678,0.000036,0,0,0,nonvascular
75,90.620087,75.211731,89.324226,0.039629,0.331714,4.072924,0.592434,76.597336,84.102287,-1.385605,-0.06029,0.00233,-0.025888,0.001771,77.399025,74.192589,-2.187294,-0.801689,-0.003381,-0.000589,-0.000036,-0.00003,77.740921,44.356037,-2.52919,-1.143585,-0.341896,0.000004,0.000011,0,0,79.477272,16.466244,-4.265541,-2.879936,-2.078247,-1.736351,0.000048,0,0,0,nonvascular
89,108.903625,88.29583,105.400467,0.058194,0.984284,4.48082,4.037177,85.510193,87.028229,2.785637,-0.027321,-0.007864,-0.015475,-0.011925,84.627342,68.073547,3.668488,0.882851,0.005112,-0.000704,-0.000001,-0.000025,82.278519,42.377312,6.017311,3.231674,2.348824,0.000341,-0.000004,0.000001,0,80.072891,16.660727,8.222939,5.437302,4.554451,2.205627,0.00006,0,0,0,nonvascular
86,113.357841,85.742989,109.132652,-0.228659,-1.213997,-2.446737,-9.360414,84.068146,86.820587,1.674843,-0.029256,-0.022094,-0.012164,-0.014976,83.219757,65.962906,2.523232,0.848389,0.004392,-0.001216,-0.000088,-0.000039,81.301369,41.309418,4.44162,2.766777,1.918388,0.000464,-0.000015,0.000001,0,78.913002,16.56974,6.829987,5.155144,4.306755,2.388367,0.00006,0,0,0,nonvascular
93,31.144823,92.722099,33.654312,0.517285,0.269596,1.766338,-0.394426,91.03447,46.205799,1.68763,-0.001342,-0.021479,0.007428,-0.008788,87.979195,48.357243,4.742905,3.055275,0.006587,-0.001269,-0.0002,-0.000019,83.513535,35.312557,9.208565,7.520935,4.46566,0.000767,-0.000033,0.000002,0,78.169121,16.20294,14.552979,12.865349,9.810074,5.344414,0.000069,0,0,0,nonvascular
93,16.970562,93.232559,18.499722,-0.487624,-1.100841,-2.102058,-8.145401,94.088898,27.249016,-0.856339,-0.024186,-0.028064,-0.013528,-0.023657,92.975212,36.81065,0.257347,1.113686,0.011925,-0.000736,-0.000132,-0.000003,87.370758,31.1938,5.861801,6.71814,5.604454,0.000895,-0.000031,0.000002,0,79.742332,16.065966,13.490227,14.346565,13.23288,7.628426,0.000077,0,0,0,nonvascular
93,29.698484,92.468781,28.963541,0.033803,1.360126,6.408579,15.206235,90.709068,28.468622,1.759712,-0.031205,0.0417,0.002995,0.024778,88.53463,35.75407,3.934151,2.174438,0.004957,-0.001485,-0.000174,-0.00001,82.844131,31.931479,9.624649,7.864937,5.690498,0.000749,-0.000034,0.000002,0,77.066711,15.413265,15.402069,13.642357,11.467918,5.77742,0.000074,0,0,0,nonvascular
93,14.142136,92.993446,15.75295,-0.019497,1.791158,2.12993,13.994628,92.666939,23.334263,0.326508,-0.048025,0.017125,-0.018855,-0.000009,91.408401,31.374332,1.585045,1.258537,0.0082,-0.001132,-0.00008,-0.000018,85.51519,29.986586,7.478256,7.151749,5.893211,0.000795,-0.000028,0.000002,0,78.426155,15.279503,14.567291,14.240784,12.982246,7.089035,0.000081,0,0,0,nonvascular
93,31.144823,92.72213,31.474838,0.429354,0.690396,5.814564,9.276069,91.360939,33.331787,1.361191,0.026034,-0.014465,-0.004315,-0.012654,89.681694,37.98827,3.040436,1.679245,0.005539,-0.000971,0.000032,-0.000048,84.142044,31.361872,8.580086,7.218895,5.53965,0.000629,-0.000016,0.000001,0,78.221214,14.546714,14.500916,13.139725,11.46048,5.92083,0.000084,0,0,0,nonvascular
86,44,86.12114,43.877964,0.380903,0.574821,-0.274124,6.137857,86.483704,45.273449,-0.362564,0.082948,-0.011677,0.026314,0.009621,84.486969,48.120186,1.634171,1.996735,-0.000432,-0.001121,0.000015,-0.000056,80.271675,34.049725,5.849464,6.212029,4.215294,0.000403,-0.000012,0,0,76.808838,13.963171,9.312302,9.674866,7.678131,3.462837,0.000081,0,0,0,nonvascular
82,60,81.717239,61.145523,0.440363,0.239799,-0.389273,-9.185951,80.070992,66.79084,1.646248,0.048686,-0.010412,0.026132,0.007741,78.340523,59.242313,3.376717,1.730469,-0.006392,-0.000232,-0.000068,-0.00003,77.413368,34.631374,4.303871,2.657623,0.927155,0.000144,0.000002,0,0,76.467773,12.846654,5.249466,3.603218,1.872749,0.945595,0.000081,0,0,0,nonvascular
71,104,70.83844,100.3451,0.687711,-0.960477,1.093947,-8.944107,70.109138,80.213699,0.729301,-0.071038,0.034247,0.003372,0.015137,71.414474,57.987549,-0.576035,-1.305336,-0.01139,0.00076,-0.000217,0.000022,74.536453,32.474808,-3.698013,-4.427315,-3.121979,-0.000106,0.000014,-0.000001,0,76.069023,11.439066,-5.230583,-5.959885,-4.654549,-1.53257,0.000079,0,0,0,nonvascular
71,60.083275,70.573685,58.771172,0.592765,0.613539,4.975497,4.747457,69.164429,53.25935,1.409256,-0.071722,0.020065,-0.000322,-0.005251,70.692406,43.345852,-0.118721,-1.527977,-0.007047,0.001394,-0.000188,0.000038,74.147568,26.00242,-3.573883,-4.983139,-3.455162,-0.000277,0.000024,-0.000001,0,76.258102,9.124133,-5.684418,-7.093674,-5.565697,-2.110535,0.000076,0,0,0,nonvascular
75,33.015148,75.153427,32.415066,-0.764713,-0.577224,-4.639102,-13.090103,75.712852,30.26055,-0.559425,0.057704,-0.029702,-0.009326,-0.001886,75.374023,29.471542,-0.220596,0.338829,0.005746,0.000351,0.000099,-0.000025,75.381058,18.448231,-0.227631,0.331795,-0.007034,-0.000324,0.000024,0,0,76.024742,6.659461,-0.871315,-0.31189,-0.650719,-0.643684,0.00007,0,0,0,nonvascular
79,29.698484,78.92411,28.824476,0.048171,0.208162,2.552155,-5.021924,78.628586,25.181408,0.295525,0.068199,-0.017931,-0.013398,0.010884,78.028984,22.711088,0.895126,0.599602,0.010811,-0.000014,0.000178,-0.000041,76.811302,14.9277,2.112808,1.817284,1.217682,-0.000284,0.000023,0,0,76.10331,6.378213,2.820801,2.525276,1.925674,0.707993,0.000068,0,0,0,nonvascular
82,10.770329,81.996704,12.161541,0.406358,-1.00918,0.212838,-12.029814,81.726921,17.7747,0.269783,0.089481,0.002773,0.013958,-0.00064,80.524834,16.019239,1.47187,1.202087,0.014136,-0.000636,0.000231,-0.000038,78.014183,9.828527,3.982521,3.712738,2.510651,-0.000241,0.000019,0,0,75.667969,6.985115,6.328735,6.058952,4.856865,2.346214,0.000064,0,0,0,nonvascular
79,21.954498,78.694847,22.199806,-0.093237,-0.153683,2.026653,-7.798498,77.726906,22.467306,0.967941,0.046406,0.020901,0.007162,0.007088,77.110382,20.616997,1.584465,0.616524,0.007051,-0.000325,0.000051,0,75.441063,13.532427,3.253784,2.285843,1.669319,-0.000217,0.00001,0.000001,0,73.782814,7.955412,4.912033,3.944092,3.327568,1.658249,0.000052,0,0,0,nonvascular
71,44,70.878807,43.822975,0.130105,0.178632,-0.238702,-1.851357,70.162628,41.349857,0.716179,-0.014616,0.024407,0.007461,0.00995,69.618362,32.263237,1.260445,0.544266,-0.004746,0.000584,-0.000145,0.000029,70.662033,19.913958,0.216774,-0.499405,-1.043671,-0.000171,0.000001,0.000001,0,71.351608,9.517965,-0.472801,-1.18898,-1.733246,-0.689575,0.000039,0,0,0,nonvascular
56,0,56.000034,1.622174,-0.02624,0.835942,1.175766,10.164068,56.224682,10.082773,-0.224648,-0.048703,-0.017017,-0.007458,-0.016091,58.411682,17.967335,-2.411648,-2.187,-0.00642,0.000698,-0.000057,0.00003,63.041199,18.927561,-7.041164,-6.816517,-4.629517,-0.000173,-0.000008,0.000001,0,68.048515,10.539386,-12.048481,-11.823833,-9.636833,-5.007317,0.000025,0,0,0,nonvascular
56,0,56.000008,0.895677,-0.009049,1.193331,3.517371,10.142241,56.087265,5.70351,-0.087257,0.019243,-0.019322,-0.017859,0.004845,57.060589,11.787096,-1.060581,-0.973324,-0.001465,0.000044,0.000072,0.000012,60.306725,16.513908,-4.306717,-4.21946,-3.246136,-0.000149,-0.000012,0.000001,0,66.206024,10.476098,-10.206017,-10.118759,-9.145435,-5.8993,0.000017,0,0,0,nonvascular
56,5.656854,55.99345,6.15171,0.675063,0.368276,3.158812,14.410675,55.745701,9.139144,0.247749,0.059789,-0.024631,-0.000557,-0.013272,55.864941,11.298376,0.12851,-0.11924,0.00351,-0.000551,0.000171,0.000001,57.875286,14.929077,-1.881836,-2.129585,-2.010345,-0.000158,-0.000013,0.000001,0,64.382851,10.295329,-8.3894,-8.63715,-8.51791,-6.507565,0.000009,0,0,0,nonvascular
52,17.888544,52.310078,16.966805,-0.240106,0.246287,-3.126051,6.335913,53.523159,12.221542,-1.213081,0.066713,0.001468,-0.002691,-0.003272,54.031464,9.314068,-1.721386,-0.508305,0.009854,-0.000473,0.000197,-0.000005,55.456867,11.236679,-3.14679,-1.933708,-1.425404,-0.000239,-0.000017,0.000001,0,62.687454,9.583442,-10.377377,-9.164295,-8.655991,-7.230587,-0.000001,0,0,0,nonvascular
52,16,52.161579,15.356802,-0.334815,-0.042616,-0.440948,0.335044,53.048946,11.621318,-0.887367,0.055388,0.012354,-0.005134,-0.003779,53.756123,9.853766,-1.594543,-0.707176,0.010555,-0.000259,0.000154,-0.000008,55.032135,11.890299,-2.870556,-1.983189,-1.276012,-0.0003,-0.000019,0.000001,0,62.183064,9.716558,-10.021484,-9.134117,-8.426941,-7.150928,-0.000006,0,0,0,nonvascular
52,16,52.161579,15.206151,-0.186542,-0.335642,0.332599,-1.457996,53.070557,11.184787,-0.908978,0.042475,0.01992,0.000808,0.008279,53.917637,10.810821,-1.756058,-0.84708,0.009465,0.000029,0.000092,-0.00001,55.054913,13.47707,-2.893333,-1.984356,-1.137276,-0.000377,-0.00002,0.000001,0,61.943497,10.371624,-9.781918,-8.87294,-8.02586,-6.888584,-0.000012,0,0,0,nonvascular
52,16.970562,52.316605,16.065813,-0.130327,0.772734,-1.542177,-0.160522,53.754414,11.489739,-1.437809,0.027598,0.019145,0.006323,0.019775,54.462082,11.572543,-2.145477,-0.707668,0.006882,0.00034,0.000026,-0.00001,55.43523,15.154575,-3.118626,-1.680817,-0.973148,-0.000469,-0.000021,0,0,61.982689,11.525017,-9.666084,-8.228275,-7.520607,-6.547459,-0.000017,0,0,0,nonvascular
115,7.071068,114.991829,7.33872,0.057155,0.764142,-0.49001,1.531268,114.629425,7.876794,0.362404,-0.0099,0.003156,-0.018094,-0.00329,113.617546,6.499283,1.374283,1.011879,0.007179,0.000029,0.000067,0.000013,109.41745,6.299836,5.574379,5.211975,4.200096,-0.000174,0.000032,0,0,104.884453,3.990972,10.107376,9.744972,8.733093,4.532997,-0.000056,0,0,0,nonvascular
115,0,114.999992,0.884383,-0.731768,-0.815344,-1.380762,-20.4051,114.897575,5.552337,0.102417,0.063422,0.021382,0.000243,0.013146,112.690353,12.167018,2.309639,2.207222,0.007855,-0.00063,0.000038,-0.000006,107.84185,8.514612,7.158142,7.055725,4.848503,-0.000149,0.000033,0.000001,0,104.106155,4.391855,10.893837,10.79142,8.584198,3.735695,-0.000061,0,0,0,nonvascular
102,33.136082,101.641426,31.427881,-0.16027,0.267657,-0.959,14.18636,100.211876,25.368994,1.42955,-0.024233,-0.028629,-0.010893,-0.007913,101.428818,16.243816,0.212608,-1.216942,0.001586,-0.00061,-0.000019,-0.00003,103.565369,4.761314,-1.923943,-3.353493,-2.136551,-0.000063,0.000035,0.000001,0,103.21888,6.097912,-1.577454,-3.007004,-1.790062,0.346489,-0.000065,0,0,0,nonvascular
127,42.426407,126.312103,40.969402,0.889266,-2.785142,7.991924,-21.001833,123.787743,33.225471,2.524361,0.071259,-0.032057,0.003413,-0.026584,121.300934,24.927013,5.011169,2.486809,0.016017,-0.000107,0.000159,-0.000009,115.134438,14.769551,11.177666,8.653305,6.166496,0.001024,0.000016,0.000002,0,108.551567,6.718095,17.760536,15.236176,12.749367,6.58287,-0.000011,0,0,0,nonvascular
107,26.683329,106.807823,27.667503,-0.113252,0.021652,0.703169,0.357215,105.997742,32.476971,0.810081,-0.001185,0.031702,-0.015665,0.01065,105.05024,30.748421,1.757584,0.947502,-0.001451,0.000964,0.000005,0.000048,106.412827,17.276592,0.394997,-0.415085,-1.362587,0.000342,0,0,0,110.592308,1.155445,-3.784485,-4.594566,-5.542068,-4.179482,0.000027,-0.000001,0,0,nonvascular
93,12,93.121223,13.294593,-0.299484,0.144164,-0.586417,-0.500929,94.035149,20.082943,-0.913925,0.024412,-0.011405,-0.019013,0.011468,96.69313,20.870617,-3.571907,-2.657982,-0.01298,0.000819,0.000093,-0.000005,102.989433,10.844428,-9.86821,-8.954285,-6.296303,-0.000149,-0.000004,-0.000002,0,110.799454,1.34092,-17.67823,-16.764305,-14.106323,-7.81002,0.000028,-0.000001,0,0,nonvascular
125,40.521599,124.699196,41.349838,2.126851,-2.241141,1.930831,-12.359292,122.015862,42.313427,2.683334,0.081657,-0.01917,0.033804,-0.021178,117.542839,31.783232,7.156357,4.473022,0.011873,-0.00129,0.000185,-0.00003,112.153023,8.882576,12.546173,9.862839,5.389816,-0.000339,-0.000033,0,0,110.155991,4.022598,14.543205,11.859871,7.386848,1.997032,0.000001,0,0,0,nonvascular
113,29.529646,112.538116,28.679668,0.811856,-0.355782,5.924607,6.555334,110.673302,24.908066,1.864815,0.033386,-0.013829,0.015669,-0.00966,108.768005,19.882954,3.770111,1.905296,0.01007,-0.000899,0.000162,-0.000018,104.768921,13.878979,7.769196,5.904381,3.999084,-0.000578,0.000005,0,0,102.560463,8.475425,9.977654,8.112839,6.207542,2.208458,-0.000067,0,0,0,nonvascular
107,39.849716,106.575294,39.452751,0.226676,-0.770291,3.202371,2.601794,105.075127,38.088383,1.500168,-0.020326,-0.012802,0.00276,-0.01032,104.911354,34.339886,1.66394,0.163773,0.002068,0.000099,-0.000025,0.000002,103.94384,19.073526,2.631454,1.131287,0.967514,-0.000166,-0.000022,0,0,101.615685,3.593718,4.95961,3.459442,3.29567,2.328156,-0.00005,0,0,0,nonvascular
86,22.135944,85.961258,21.419046,-0.065102,-1.022664,1.204687,-18.617758,85.932518,18.457256,0.02874,-0.04844,0.00532,-0.001662,0.005477,87.207077,17.091663,-1.245819,-1.274559,-0.023574,0.000318,-0.000182,-0.000016,93.003006,9.725687,-7.041748,-7.070488,-5.795929,-0.0007,0.000011,-0.000002,0,100.618042,4.740465,-14.656784,-14.685524,-13.410965,-7.615036,-0.000014,0,0,0,nonvascular
123,54.589375,122.194206,52.279488,0.828718,-2.885238,8.177932,-28.146433,119.270386,39.96426,2.92382,0.044782,-0.036913,0.00443,-0.017161,117.735023,24.33609,4.459183,1.535362,0.007833,-0.000843,0.0002,-0.000043,115.788277,7.656702,6.40593,3.482109,1.946747,0.000538,0.000014,0,0,113.480431,1.563194,8.713776,5.789955,4.254593,2.307846,0.000045,0,0,0,nonvascular
118,78.230431,118.009804,75.295441,0.170908,-0.464383,1.984283,-11.771935,118.443314,59.145,-0.43351,0.01643,0.020487,-0.004268,0.002216,119.401741,39.463428,-1.391937,-0.958427,0.008415,0.001787,0.000038,0.000011,119.036835,18.435986,-1.027031,-0.593521,0.364906,0.00014,0.000012,0.000001,0,113.883377,6.189358,4.126427,4.559937,5.518364,5.153458,0.000001,0,0,0,nonvascular
120,17.492855,120.11956,18.823318,-1.04796,-0.000979,-4.306305,-4.090007,120.593338,25.69857,-0.473778,-0.035236,0.027862,-0.028906,0.004224,119.093002,30.904278,1.026558,1.500336,0.006691,0.000957,-0.000022,0.000023,113.326767,23.165936,6.792793,7.266571,5.766235,-0.000128,0.000003,0.000001,0,106.771355,9.818877,13.348206,13.821983,12.321648,6.555412,-0.000041,0,0,0,nonvascular
110,41.761227,109.494492,42.979839,-0.274804,-1.647702,-0.416673,-5.515323,107.306511,47.371246,2.187981,0.040349,-0.006021,-0.003245,-0.009023,104.561287,43.797222,4.933205,2.745224,0.011934,-0.001026,0.000057,-0.000032,101.256424,25.663952,8.238068,6.050087,3.304863,-0.000247,0.000002,0,0,101.998436,6.071444,7.496056,5.308075,2.562851,-0.742012,-0.000031,0,0,0,nonvascular
123,0,122.999992,0.479815,0.117448,-0.139448,-0.32933,-2.748871,122.935303,2.814569,0.06469,0.03039,0.023058,0.00518,0.001044,122.434868,4.059398,0.565125,0.500435,0.012817,-0.000915,0.00014,0.000011,118.857864,8.545415,4.142128,4.077438,3.577003,0.000923,-0.000015,0.000001,0,111.596741,5.171483,11.403252,11.338562,10.838127,7.261124,0.000003,0,0,0,nonvascular
102,55.605755,103.020821,54.132797,-1.057644,-1.314501,-7.236236,-13.49768,107.45105,45.688816,-4.430229,-0.027714,-0.008128,-0.003515,-0.009656,109.358307,32.988728,-6.337486,-1.907257,0.002712,-0.000818,-0.000051,-0.000007,108.817978,19.141998,-5.797157,-1.366928,0.540329,-0.000181,-0.000009,0,0,107.658249,7.340747,-4.637428,-0.207199,1.700058,1.159729,0.000011,0,0,0,nonvascular
102,30.88689,102.51693,29.449707,-0.182597,-0.076763,-2.563382,-1.47093,104.997154,22.015654,-2.480225,-0.027769,-0.03206,0.009669,-0.024703,107.116753,15.747487,-4.599823,-2.119598,-0.018252,0.000904,-0.000049,0.00003,111.297615,8.093869,-8.780685,-6.300461,-4.180862,0.000249,-0.000028,-0.000002,0,112.561806,2.646048,-10.044876,-7.564651,-5.445053,-1.264191,0.000032,0,0,0,nonvascular
93,12.727922,93.01474,14.029697,-1.01868,0.788481,1.686171,-3.865617,93.800484,18.579588,-0.785744,-0.051787,0.024941,-0.0191,0.018289,95.614029,18.01026,-2.599289,-1.813545,-0.003512,0.001184,-0.000071,0.000046,98.123878,17.124699,-5.109138,-4.323395,-2.50985,-0.000883,-0.000003,-0.000001,0,102.673988,9.54631,-9.659248,-8.873505,-7.059959,-4.55011,0.000006,0,0,0,nonvascular
113,72,112.838425,71.827866,-0.326869,-0.458598,-0.213084,-6.799635,111.817398,69.375343,1.021027,0.006931,0.015875,-0.005658,0.009562,109.806953,56.518574,3.031471,2.010445,0.002858,0.001185,-0.000096,0.000027,106.826775,31.498529,6.01165,4.990623,2.980179,0.001019,0.000029,0,0,102.024521,9.159482,10.813904,9.792877,7.782433,4.802254,-0.000026,0,0,0,nonvascular
99,8.485281,99.009773,10.562575,0.065815,0.179972,2.337964,-9.390929,99.181541,20.559305,-0.171768,0.040196,0.008654,0.012748,0.011357,98.711983,17.920866,0.297791,0.469559,-0.002825,0.000458,-0.000117,-0.000007,99.416939,12.243474,-0.407166,-0.235397,-0.704956,0.000819,0.000027,0,0,100.149872,5.992296,-1.140099,-0.96833,-1.437889,-0.732933,-0.00003,0,0,0,nonvascular
115,49.497475,114.617279,47.776257,0.602821,-0.793398,3.127862,-2.166659,113.093201,39.359745,1.524078,0.090626,-0.034573,0.00338,-0.020928,110.838707,29.661068,3.778572,2.254494,0.023518,-0.000071,0.000375,-0.000036,105.752853,22.686884,8.864426,7.340347,5.085854,0.000097,0.000032,0.000001,0,104.448364,12.309752,10.168915,8.644836,6.390343,1.304489,0.000006,0,0,0,nonvascular
123,15.556349,123.01796,16.152914,-0.373638,-1.750971,0.203533,-13.463506,123.630402,19.335785,-0.612442,-0.004343,-0.025707,-0.001018,-0.01377,123.669571,16.275959,-0.651611,-0.039169,0.006445,0.000239,0.000092,-0.000026,122.173134,8.236918,0.844826,1.457268,1.496437,0.001401,-0.000006,0.000001,0,116.439743,6.867824,6.578217,7.190659,7.229828,5.733391,0.000026,0,0,0,nonvascular
107,8.944272,106.844955,9.870259,0.070568,-0.241706,-2.429146,-3.132197,106.039177,15.099493,0.805779,0.179667,0.027042,0.027576,-0.002883,103.990196,20.624699,2.854759,2.048981,0.007888,0.000286,0.000404,0.000041,103.265953,20.535534,3.579002,2.773224,0.724243,-0.00022,-0.000052,0,0,106.966057,10.531451,-0.121101,-0.92688,-2.975861,-3.700104,0.000038,0,0,0,nonvascular
89,76,89.525139,74.633659,-0.248374,-0.919729,-0.27603,-3.516563,92.570175,66.867088,-3.045036,-0.013953,0.033908,0.006299,0.00122,96.383835,48.567436,-6.858696,-3.81366,-0.01307,0.001666,0.000071,0.000075,101.510811,26.361639,-11.985672,-8.940636,-5.126976,-0.000758,-0.000004,-0.000003,0,106.198395,7.469189,-16.673256,-13.62822,-9.81456,-4.687584,0.000041,0,0,0,nonvascular
131,8.485281,130.848221,8.365493,0.17239,1.658404,-1.119341,12.23756,130.196548,7.360182,0.651672,0.127122,0.008005,0.023807,0.027887,127.652054,6.39675,3.196167,2.544495,0.012052,-0.001675,0.000161,-0.000041,118.780739,14.224837,12.067482,11.41581,8.871315,0.000741,-0.000028,0.000001,0,106.434685,7.973318,24.413536,23.761864,21.217369,12.346054,0.000027,0,0,0,nonvascular
93,160.124954,92.800095,154.213409,0.684901,2.688306,9.546196,26.824965,93.225418,120.543137,-0.425323,-0.086945,0.050104,0.022504,0.011519,95.991447,77.70771,-3.191353,-2.766029,-0.010586,0.001709,-0.000348,0.000064,100.914436,39.950859,-8.114342,-7.689018,-4.922989,0.0003,0.000005,0,0,101.208664,14.638348,-8.408569,-7.983246,-5.217216,-0.294228,0.000017,0,0,0,nonvascular
113,33.941124,112.392906,32.17379,-0.010468,-1.854527,6.863327,-31.556414,110.355545,24.548119,2.037361,0.123619,-0.009268,-0.021249,-0.00241,107.699471,18.581987,4.693436,2.656075,0.016421,-0.000253,0.000424,-0.000017,101.830765,14.210667,10.562141,8.52478,5.868706,-0.000321,0.000025,-0.000001,0,99.383499,9.313494,13.009407,10.972046,8.315971,2.447266,0.000019,0,0,0,nonvascular
96,38.183765,96.682991,36.539391,-0.658137,1.154459,-9.900909,20.429237,98.801414,29.532045,-2.118423,-0.024011,0.012361,-0.005881,-0.005426,99.155304,21.865908,-2.472313,-0.353889,0.001778,0.00149,0.000006,0.000042,98.281876,8.372434,-1.598885,0.519539,0.873428,-0.000324,0.00002,-0.000001,0,97.340134,6.116587,-0.657143,1.461281,1.81517,0.941742,0.000021,0,0,0,nonvascular
